Energy (eV),Intensity
928.12,3.410134423
928.13,3.410872617
928.14,3.41146746
928.15,3.411881937
928.16,3.412128332
928.17,3.412231919
928.18,3.41221797
928.19,3.41211176
928.2,3.411938559
928.21,3.411723643
928.22,3.411492283
928.23,3.411268694
928.24,3.41107187
928.25,3.410919199
928.26,3.410828073
928.27,3.410815879
928.28,3.410900008
928.29,3.411097849
928.3,3.411426791
928.31,3.411899418
928.32,3.4125006
928.33,3.413205293
928.34,3.41398844
928.35,3.414824983
928.36,3.415689866
928.37,3.416558031
928.38,3.417404421
928.39,3.418207577
928.4,3.418970416
928.41,3.419705971
928.42,3.420427307
928.43,3.421147491
928.44,3.421879588
928.45,3.422636664
928.46,3.423431784
928.47,3.424274884
928.48,3.42515085
928.49,3.426032553
928.5,3.426892786
928.51,3.427704345
928.52,3.428440023
928.53,3.429072614
928.54,3.429574913
928.55,3.429923076
928.56,3.430125223
928.57,3.430207152
928.58,3.430194846
928.59,3.430114289
928.6,3.429991466
928.61,3.429852361
928.62,3.429722958
928.63,3.429627574
928.64,3.429571526
928.65,3.42954805
928.66,3.42955019
928.67,3.429570988
928.68,3.429603486
928.69,3.429640729
928.7,3.429675757
928.71,3.429701965
928.72,3.429717587
928.73,3.429724385
928.74,3.429724206
928.75,3.429718893
928.76,3.429710292
928.77,3.429700248
928.78,3.429690604
928.79,3.429683137
928.8,3.429678442
928.81,3.429676126
928.82,3.429675769
928.83,3.429676948
928.84,3.429679241
928.85,3.429682228
928.86,3.429685485
928.87,3.429688597
928.88,3.429691278
928.89,3.429693365
928.9,3.429694702
928.91,3.42969513
928.92,3.429694491
928.93,3.429692629
928.94,3.429689386
928.95,3.429684624
928.96,3.42967876
928.97,3.429672814
928.98,3.429667838
928.99,3.429664884
929,3.429665004
929.01,3.429669249
929.02,3.429678672
929.03,3.429694264
929.04,3.429714857
929.05,3.429736571
929.06,3.429755358
929.07,3.429767167
929.08,3.429767948
929.09,3.429753651
929.1,3.429720226
929.11,3.429663776
929.12,3.429587875
929.13,3.429506838
929.14,3.429435814
929.15,3.42938995
929.16,3.429384394
929.17,3.429434294
929.18,3.429554797
929.19,3.429761043
929.2,3.430067489
929.21,3.430487472
929.22,3.431034225
929.23,3.43172098
929.24,3.432560969
929.25,3.433567423
929.26,3.434753576
929.27,3.436132426
929.28,3.437690908
929.29,3.439366478
929.3,3.441091058
929.31,3.442796572
929.32,3.444414944
929.33,3.445878098
929.34,3.447117957
929.35,3.448066618
929.36,3.448689979
929.37,3.449027981
929.38,3.449130378
929.39,3.449046923
929.4,3.448827368
929.41,3.448521467
929.42,3.448178973
929.43,3.447849612
929.44,3.447572655
929.45,3.447360852
929.46,3.447222816
929.47,3.447167156
929.48,3.447202485
929.49,3.447337413
929.5,3.447580552
929.51,3.447940508
929.52,3.448420753
929.53,3.449009632
929.54,3.449692721
929.55,3.450455595
929.56,3.451283831
929.57,3.452163003
929.58,3.453078687
929.59,3.454016458
929.6,3.454960681
929.61,3.455891558
929.62,3.456788403
929.63,3.457630529
929.64,3.45839725
929.65,3.459067878
929.66,3.459621728
929.67,3.460038111
929.68,3.460315961
929.69,3.460532785
929.7,3.460785754
929.71,3.461172039
929.72,3.461788813
929.73,3.462733247
929.74,3.464102513
929.75,3.465993782
929.76,3.46846791
929.77,3.471415862
929.78,3.474678963
929.79,3.478098534
929.8,3.481515895
929.81,3.484772366
929.82,3.487709267
929.83,3.490167917
929.84,3.492022934
929.85,3.493331153
929.86,3.494211431
929.87,3.494782676
929.88,3.495163796
929.89,3.495473699
929.9,3.495831294
929.91,3.496355488
929.92,3.497149457
929.93,3.498215367
929.94,3.499515455
929.95,3.501011864
929.96,3.502666734
929.97,3.504442206
929.98,3.506300421
929.99,3.50820352
930,3.510119487
930.01,3.512060519
930.02,3.514059041
930.03,3.51614758
930.04,3.518358664
930.05,3.520724821
930.06,3.52327858
930.07,3.526052468
930.08,3.529070553
930.09,3.532281005
930.1,3.535591931
930.11,3.538911079
930.12,3.542146194
930.13,3.545205025
930.14,3.547995317
930.15,3.550424817
930.16,3.552409439
930.17,3.55395265
930.18,3.555111094
930.19,3.555942162
930.2,3.556503246
930.21,3.556851736
930.22,3.557045026
930.23,3.557140505
930.24,3.557193184
930.25,3.557227236
930.26,3.557245331
930.27,3.557249705
930.28,3.557242592
930.29,3.557226225
930.3,3.557202839
930.31,3.557174668
930.32,3.557143986
930.33,3.557113711
930.34,3.557087273
930.35,3.55706812
930.36,3.557059696
930.37,3.557065447
930.38,3.557088818
930.39,3.557133255
930.4,3.557201709
930.41,3.5572874
930.42,3.557374637
930.43,3.557447406
930.44,3.557489689
930.45,3.55748547
930.46,3.557418733
930.47,3.557273462
930.48,3.557035073
930.49,3.556724851
930.5,3.556401644
930.51,3.556126071
930.52,3.555958753
930.53,3.555960309
930.54,3.55619136
930.55,3.556712525
930.56,3.557582461
930.57,3.558795686
930.58,3.560269824
930.59,3.561917956
930.6,3.563653168
930.61,3.565388542
930.62,3.567037162
930.63,3.568512112
930.64,3.569727966
930.65,3.570665266
930.66,3.571395163
930.67,3.571995383
930.68,3.572543651
930.69,3.573117695
930.7,3.573795241
930.71,3.574654014
930.72,3.575770797
930.73,3.577162978
930.74,3.57875435
930.75,3.580460471
930.76,3.5821969
930.77,3.583879194
930.78,3.58542291
930.79,3.586743607
930.8,3.587757313
930.81,3.588424908
930.82,3.588788543
930.83,3.588898941
930.84,3.588806824
930.85,3.588562913
930.86,3.588217931
930.87,3.5878226
930.88,3.587427588
930.89,3.587074736
930.9,3.586787454
930.91,3.586586843
930.92,3.586494003
930.93,3.586530035
930.94,3.586716037
930.95,3.587073111
930.96,3.587622283
930.97,3.588361683
930.98,3.589234143
930.99,3.590174313
931,3.591116845
931.01,3.591996388
931.02,3.592747593
931.03,3.593305111
931.04,3.59360364
931.05,3.5936166
931.06,3.593425887
931.07,3.593132254
931.08,3.592836451
931.09,3.592639229
931.1,3.592641338
931.11,3.59294353
931.12,3.593646543
931.13,3.594804594
931.14,3.596320212
931.15,3.598065064
931.16,3.599910815
931.17,3.601729131
931.18,3.603391679
931.19,3.604770124
931.2,3.605736133
931.21,3.606207234
931.22,3.606275437
931.23,3.606074232
931.24,3.605737112
931.25,3.605397568
931.26,3.605189093
931.27,3.605245178
931.28,3.605699316
931.29,3.606646053
931.3,3.608006895
931.31,3.609655302
931.32,3.611464735
931.33,3.613308652
931.34,3.615060514
931.35,3.616593781
931.36,3.617781911
931.37,3.618526309
931.38,3.618873539
931.39,3.618917153
931.4,3.618750728
931.41,3.618467838
931.42,3.618162062
931.43,3.617926974
931.44,3.61785615
931.45,3.618029098
931.46,3.618439663
931.47,3.619049462
931.48,3.619820049
931.49,3.620712981
931.5,3.621689814
931.51,3.622712103
931.52,3.623741405
931.53,3.62474183
931.54,3.625695793
931.55,3.626593687
931.56,3.627425938
931.57,3.628182974
931.58,3.628855222
931.59,3.629433109
931.6,3.62990706
931.61,3.630268705
931.62,3.630519844
931.63,3.630667401
931.64,3.630718339
931.65,3.630679622
931.66,3.630558213
931.67,3.630361074
931.68,3.630095169
931.69,3.629770077
931.7,3.629421787
931.71,3.629101605
931.72,3.628861025
931.73,3.62875154
931.74,3.628824644
931.75,3.629131831
931.76,3.629724595
931.77,3.630648591
931.78,3.631878542
931.79,3.633341915
931.8,3.634965317
931.81,3.636675358
931.82,3.638398645
931.83,3.640061788
931.84,3.641591395
931.85,3.642917951
931.86,3.644029287
931.87,3.644957049
931.88,3.645733988
931.89,3.646392856
931.9,3.646966407
931.91,3.647487391
931.92,3.647988561
931.93,3.648502094
931.94,3.649049656
931.95,3.649643713
931.96,3.650296421
931.97,3.651019936
931.98,3.651826415
931.99,3.652728012
932,3.653736885
932.01,3.654864696
932.02,3.656111732
932.03,3.657466887
932.04,3.658918557
932.05,3.660455139
932.06,3.662065031
932.07,3.663736628
932.08,3.665458328
932.09,3.667217126
932.1,3.668958248
932.11,3.670579033
932.12,3.671974192
932.13,3.673038434
932.14,3.67366647
932.15,3.673753008
932.16,3.67319276
932.17,3.671886001
932.18,3.669954686
932.19,3.667811814
932.2,3.665890149
932.21,3.664622454
932.22,3.664441493
932.23,3.66578003
932.24,3.669070828
932.25,3.674739187
932.26,3.68279572
932.27,3.692626685
932.28,3.703566727
932.29,3.71495049
932.3,3.726112619
932.31,3.73638776
932.32,3.745110557
932.33,3.751620701
932.34,3.755673113
932.35,3.757740966
932.36,3.758368854
932.37,3.758101369
932.38,3.757483101
932.39,3.757058643
932.4,3.757372588
932.41,3.75896732
932.42,3.76209212
932.43,3.766412365
932.44,3.771524255
932.45,3.777023988
932.46,3.782507765
932.47,3.787571783
932.48,3.791812242
932.49,3.794826097
932.5,3.796395139
932.51,3.796726466
932.52,3.796086774
932.53,3.79474276
932.54,3.792961123
932.55,3.791008558
932.56,3.789151764
932.57,3.78765731
932.58,3.786719547
932.59,3.786340276
932.6,3.786489553
932.61,3.787137434
932.62,3.788253978
932.63,3.789809239
932.64,3.791773275
932.65,3.794116143
932.66,3.796811564
932.67,3.799844599
932.68,3.803202506
932.69,3.80687254
932.7,3.810841958
932.71,3.815098014
932.72,3.819627965
932.73,3.824419067
932.74,3.829437276
932.75,3.834571578
932.76,3.839693572
932.77,3.844674859
932.78,3.849387037
932.79,3.853701707
932.8,3.857490468
932.81,3.860624921
932.82,3.863024958
932.83,3.864814292
932.84,3.866170402
932.85,3.867270766
932.86,3.868292862
932.87,3.869414167
932.88,3.87081216
932.89,3.872664319
932.9,3.8751399
932.91,3.878367608
932.92,3.882463667
932.93,3.887544299
932.94,3.893725725
932.95,3.901124166
932.96,3.909855843
932.97,3.920036979
932.98,3.931713807
932.99,3.944528434
933,3.957978228
933.01,3.971560372
933.02,3.984772049
933.03,3.997110443
933.04,4.008072737
933.05,4.017156114
933.06,4.023945649
933.07,4.028622643
933.08,4.031616093
933.09,4.033355806
933.1,4.034271586
933.11,4.034793237
933.12,4.035350565
933.13,4.036373374
933.14,4.038272002
933.15,4.041300876
933.16,4.045639534
933.17,4.05146704
933.18,4.058962459
933.19,4.068304854
933.2,4.079673292
933.21,4.093246834
933.22,4.109151743
933.23,4.127011611
933.24,4.146171739
933.25,4.165974478
933.26,4.18576218
933.27,4.204877197
933.28,4.22266188
933.29,4.23845858
933.3,4.251671546
933.31,4.262411522
933.32,4.271238932
933.33,4.278721425
933.34,4.285426652
933.35,4.291922261
933.36,4.298775901
933.37,4.306555222
933.38,4.315807773
933.39,4.326802934
933.4,4.339606946
933.41,4.354281419
933.42,4.370887966
933.43,4.389488198
933.44,4.410143728
933.45,4.432916166
933.46,4.457838209
933.47,4.48445042
933.48,4.51188161
933.49,4.539247909
933.5,4.565665447
933.51,4.590250356
933.52,4.612118764
933.53,4.630386803
933.54,4.644214603
933.55,4.653699882
933.56,4.65983836
933.57,4.663661837
933.58,4.666202115
933.59,4.668490992
933.6,4.671560271
933.61,4.67644175
933.62,4.684145893
933.63,4.695100698
933.64,4.70909566
933.65,4.725887701
933.66,4.745233744
933.67,4.76689071
933.68,4.790615523
933.69,4.816165104
933.7,4.843288894
933.71,4.87146671
933.72,4.899839956
933.73,4.927528565
933.74,4.953652477
933.75,4.977331625
933.76,4.997685948
933.77,5.013835381
933.78,5.024921166
933.79,5.031138583
933.8,5.034199334
933.81,5.03593275
933.82,5.038168165
933.83,5.042734912
933.84,5.051462324
933.85,5.066179733
933.86,5.088700334
933.87,5.119680538
933.88,5.157866036
933.89,5.201823588
933.9,5.25011995
933.91,5.301321883
933.92,5.353996143
933.93,5.406709491
933.94,5.458032123
933.95,5.506919713
933.96,5.553060575
933.97,5.596225009
933.98,5.636183313
933.99,5.672705788
934,5.705562733
934.01,5.734524447
934.02,5.759363472
934.03,5.780292336
934.04,5.798488479
934.05,5.815257346
934.06,5.831904379
934.07,5.849735023
934.08,5.87005472
934.09,5.894168914
934.1,5.923380896
934.11,5.958103436
934.12,5.996488741
934.13,6.036335672
934.14,6.075443089
934.15,6.111609854
934.16,6.142634827
934.17,6.16631687
934.18,6.180455877
934.19,6.184126527
934.2,6.180161697
934.21,6.17208342
934.22,6.163413727
934.23,6.157674651
934.24,6.158388223
934.25,6.169076475
934.26,6.193261276
934.27,6.233022894
934.28,6.285490556
934.29,6.346731433
934.3,6.412812699
934.31,6.479801527
934.32,6.543765087
934.33,6.600770554
934.34,6.646885099
934.35,6.67925894
934.36,6.699384544
934.37,6.709842468
934.38,6.713213268
934.39,6.712077501
934.4,6.709015722
934.41,6.706608489
934.42,6.707436357
934.43,6.713540209
934.44,6.72443333
934.45,6.738889642
934.46,6.755682973
934.47,6.773587156
934.48,6.791376019
934.49,6.807823392
934.5,6.821703106
934.51,6.832055481
934.52,6.839380993
934.53,6.844677653
934.54,6.84894389
934.55,6.853178134
934.56,6.858378816
934.57,6.865544365
934.58,6.875673212
934.59,6.889554197
934.6,6.906628789
934.61,6.925805321
934.62,6.945990803
934.63,6.966092245
934.64,6.985016658
934.65,7.001671052
934.66,7.014962436
934.67,7.023965637
934.68,7.029026849
934.69,7.031074514
934.7,7.031040091
934.71,7.029855044
934.72,7.028450834
934.73,7.027758924
934.74,7.028710774
934.75,7.032133539
934.76,7.037917364
934.77,7.045457301
934.78,7.054143919
934.79,7.063367788
934.8,7.072519476
934.81,7.080989552
934.82,7.088168586
934.83,7.093497783
934.84,7.096962053
934.85,7.098876842
934.86,7.099562267
934.87,7.099338443
934.88,7.098525485
934.89,7.097443509
934.9,7.096412629
934.91,7.095734301
934.92,7.09546801
934.93,7.09550436
934.94,7.095730507
934.95,7.096033609
934.96,7.09630082
934.97,7.096419298
934.98,7.096276198
934.99,7.095764506
935,7.094869668
935.01,7.093651101
935.02,7.092170291
935.03,7.090488724
935.04,7.088667887
935.05,7.086769266
935.06,7.084854348
935.07,7.082983224
935.08,7.081188473
935.09,7.079477469
935.1,7.077856658
935.11,7.076332484
935.12,7.074911391
935.13,7.073599826
935.14,7.072404232
935.15,7.071329307
935.16,7.07033591
935.17,7.069338949
935.18,7.068251156
935.19,7.066985266
935.2,7.065454014
935.21,7.063570133
935.22,7.061246358
935.23,7.058398348
935.24,7.055037598
935.25,7.051290604
935.26,7.047290664
935.27,7.043171078
935.28,7.039065143
935.29,7.035106159
935.3,7.031427423
935.31,7.028160152
935.32,7.025343328
935.33,7.022889106
935.34,7.020700427
935.35,7.018680228
935.36,7.016731448
935.37,7.014757026
935.38,7.012659901
935.39,7.010343841
935.4,7.007764832
935.41,7.004961244
935.42,7.001978703
935.43,6.998862836
935.44,6.995659269
935.45,6.99241363
935.46,6.989171545
935.47,6.98597867
935.48,6.982883471
935.49,6.979939511
935.5,6.977200891
935.51,6.974721713
935.52,6.972556077
935.53,6.970758085
935.54,6.969381838
935.55,6.96848111
935.56,6.968057111
935.57,6.96800115
935.58,6.968190742
935.59,6.968503401
935.6,6.968816644
935.61,6.969007985
935.62,6.96895494
935.63,6.9685352
935.64,6.967681883
935.65,6.96646211
935.66,6.964962852
935.67,6.963271079
935.68,6.961473763
935.69,6.959657876
935.7,6.957910387
935.71,6.956318238
935.72,6.954944372
935.73,6.953784423
935.74,6.95282231
935.75,6.952041954
935.76,6.951427277
935.77,6.950962198
935.78,6.950630638
935.79,6.950416519
935.8,6.950302426
935.81,6.950266592
935.82,6.950286364
935.83,6.950339088
935.84,6.950402111
935.85,6.950452777
935.86,6.950468434
935.87,6.950426428
935.88,6.950314528
935.89,6.950160206
935.9,6.950000383
935.91,6.94987198
935.92,6.949811917
935.93,6.949857117
935.94,6.9500445
935.95,6.950410987
935.96,6.950979711
935.97,6.951712465
935.98,6.952553991
935.99,6.953449033
936,6.954342333
936.01,6.955178634
936.02,6.955902678
936.03,6.956459208
936.04,6.956805623
936.05,6.956965142
936.06,6.956982317
936.07,6.95690171
936.08,6.956767882
936.09,6.956625396
936.1,6.956518812
936.11,6.956492693
936.12,6.956581194
936.13,6.956755038
936.14,6.956961053
936.15,6.957146021
936.16,6.957256726
936.17,6.957239953
936.18,6.957042483
936.19,6.956611101
936.2,6.955906002
936.21,6.95498356
936.22,6.95394213
936.23,6.952880243
936.24,6.951896432
936.25,6.951089225
936.26,6.950557156
936.27,6.950398754
936.28,6.950690809
936.29,6.951325659
936.3,6.952102654
936.31,6.952820433
936.32,6.953277636
936.33,6.953272901
936.34,6.952604868
936.35,6.951072177
936.36,6.948498085
936.37,6.944954795
936.38,6.940659024
936.39,6.935829272
936.4,6.930684038
936.41,6.92544182
936.42,6.920321117
936.43,6.915540427
936.44,6.911305967
936.45,6.90767453
936.46,6.904603257
936.47,6.902047473
936.48,6.899962506
936.49,6.89830368
936.5,6.897026324
936.51,6.896085763
936.52,6.895429871
936.53,6.894896106
936.54,6.894237486
936.55,6.893204884
936.56,6.891549178
936.57,6.889021242
936.58,6.885371953
936.59,6.880352187
936.6,6.873729318
936.61,6.865573038
936.62,6.856217829
936.63,6.84600713
936.64,6.835284376
936.65,6.824393005
936.66,6.813676455
936.67,6.803478161
936.68,6.794132833
936.69,6.785773481
936.7,6.778330914
936.71,6.771727109
936.72,6.76588404
936.73,6.760723685
936.74,6.75616802
936.75,6.752139019
936.76,6.748557103
936.77,6.745296123
936.78,6.742176504
936.79,6.739015729
936.8,6.73563128
936.81,6.73184064
936.82,6.727461291
936.83,6.722310717
936.84,6.716210502
936.85,6.709145911
936.86,6.701317333
936.87,6.692939788
936.88,6.684228294
936.89,6.675397871
936.9,6.666663539
936.91,6.658240316
936.92,6.650340719
936.93,6.643037911
936.94,6.636195018
936.95,6.629657781
936.96,6.62327194
936.97,6.616883234
936.98,6.610337406
936.99,6.603480193
937,6.596157668
937.01,6.58824316
937.02,6.579657207
937.03,6.570325042
937.04,6.560171901
937.05,6.54912302
937.06,6.537103634
937.07,6.524038978
937.08,6.50985551
937.09,6.494642761
937.1,6.478815471
937.11,6.462826958
937.12,6.447130541
937.13,6.432179538
937.14,6.418427267
937.15,6.406327048
937.16,6.396331228
937.17,6.388653601
937.18,6.382958452
937.19,6.378832967
937.2,6.37586433
937.21,6.373639725
937.22,6.371746338
937.23,6.369771352
937.24,6.367302076
937.25,6.363995146
937.26,6.359692267
937.27,6.354265688
937.28,6.347587659
937.29,6.339530428
937.3,6.329966245
937.31,6.318767359
937.32,6.3058061
937.33,6.291119007
937.34,6.275252239
937.35,6.25885052
937.36,6.242558574
937.37,6.227021127
937.38,6.212882903
937.39,6.200788626
937.4,6.191383015
937.41,6.185087857
937.42,6.181518282
937.43,6.180107022
937.44,6.180286809
937.45,6.181490376
937.46,6.183150454
937.47,6.184699777
937.48,6.185571075
937.49,6.185311628
937.5,6.183952721
937.51,6.181653459
937.52,6.178572947
937.53,6.174870292
937.54,6.1707046
937.55,6.166234975
937.56,6.161620525
937.57,6.157008461
937.58,6.152487274
937.59,6.148127359
937.6,6.143999109
937.61,6.140172915
937.62,6.136719167
937.63,6.133708257
937.64,6.131210576
937.65,6.129262448
937.66,6.127703231
937.67,6.126301667
937.68,6.124826404
937.69,6.123046092
937.7,6.120729379
937.71,6.117644914
937.72,6.113561347
937.73,6.108297032
937.74,6.102007927
937.75,6.094990398
937.76,6.08754127
937.77,6.07995737
937.78,6.072535523
937.79,6.065572554
937.8,6.059365289
937.81,6.054178345
937.82,6.050018039
937.83,6.046766488
937.84,6.044305023
937.85,6.04251497
937.86,6.041277659
937.87,6.040474419
937.88,6.039986576
937.89,6.039696559
937.9,6.039497269
937.91,6.03928741
937.92,6.038965751
937.93,6.03843106
937.94,6.037582103
937.95,6.036317647
937.96,6.034536462
937.97,6.032147711
937.98,6.02917941
937.99,6.025735302
938,6.021920348
938.01,6.01783951
938.02,6.01359775
938.03,6.009300029
938.04,6.00505131
938.05,6.000953592
938.06,5.997067823
938.07,5.99342494
938.08,5.990055196
938.09,5.986988842
938.1,5.98425613
938.11,5.981887314
938.12,5.979912644
938.13,5.978358812
938.14,5.977191805
938.15,5.976326768
938.16,5.975677277
938.17,5.975156909
938.18,5.974679241
938.19,5.974157848
938.2,5.973506308
938.21,5.972639411
938.22,5.971497876
938.23,5.970047276
938.24,5.968254187
938.25,5.966085185
938.26,5.963506844
938.27,5.960485741
938.28,5.95698845
938.29,5.952984615
938.3,5.948527796
938.31,5.943763637
938.32,5.938842486
938.33,5.933914692
938.34,5.929130603
938.35,5.924640569
938.36,5.920594938
938.37,5.917140549
938.38,5.914297469
938.39,5.911926486
938.4,5.90987827
938.41,5.908003491
938.42,5.906152817
938.43,5.90417692
938.44,5.901926467
938.45,5.899254615
938.46,5.896137843
938.47,5.892730233
938.48,5.889199665
938.49,5.885714018
938.5,5.882441172
938.51,5.879549007
938.52,5.877205401
938.53,5.875576553
938.54,5.874707773
938.55,5.874444484
938.56,5.874613364
938.57,5.875041093
938.58,5.875554349
938.59,5.875979811
938.6,5.876144159
938.61,5.875874471
938.62,5.875042801
938.63,5.873606781
938.64,5.871533628
938.65,5.868790559
938.66,5.865344794
938.67,5.861163551
938.68,5.856214047
938.69,5.850463889
938.7,5.843957273
938.71,5.83690654
938.72,5.829546366
938.73,5.822111426
938.74,5.814836395
938.75,5.807955948
938.76,5.801704761
938.77,5.796317282
938.78,5.7919333
938.79,5.788452048
938.8,5.785735115
938.81,5.783644088
938.82,5.782040555
938.83,5.780786105
