Energy (eV),Intensity
949.95,7.89936081
950,7.904551541
950.05,7.911195487
950.1,7.917966536
950.15,7.923863908
950.2,7.929197075
950.25,7.934605313
950.3,7.940716884
950.35,7.947473835
950.4,7.953739707
950.45,7.958283509
950.5,7.960017626
950.55,7.959571226
950.6,7.958705304
950.65,7.959200844
950.7,7.962408953
950.75,7.967903396
950.8,7.974798655
950.85,7.98220999
950.9,7.989304256
950.95,7.995331325
951,7.999548579
951.05,8.001309196
951.1,8.001151026
951.15,8.000411355
951.2,8.000442466
951.25,8.002437888
951.3,8.006917285
951.35,8.014221561
951.4,8.022842134
951.45,8.028952514
951.5,8.03546815
951.55,8.042049555
951.6,8.048357244
951.65,8.054051731
951.7,8.058793529
951.75,8.062243153
951.8,8.064817874
951.85,8.063830246
951.9,8.062214332
951.95,8.062959514
952,8.067367281
952.05,8.073892464
952.1,8.080715957
952.15,8.084635856
952.2,8.087008354
952.25,8.089192773
952.3,8.091409262
952.35,8.093877969
952.4,8.096819043
952.45,8.100452631
952.5,8.106517524
952.55,8.118443857
952.6,8.131123529
952.65,8.141834609
952.7,8.148131574
952.75,8.15134256
952.8,8.155525857
952.85,8.164800594
952.9,8.182148829
952.95,8.205329656
953,8.230603458
953.05,8.254247986
953.1,8.274082895
953.15,8.290654369
953.2,8.304787425
953.25,8.317292155
953.3,8.328767931
953.35,8.339658101
953.4,8.350402343
953.45,8.361367195
953.5,8.372574244
953.55,8.383943482
953.6,8.395394747
953.65,8.406834745
953.7,8.418146393
953.75,8.429210101
953.8,8.439931431
953.85,8.450583419
953.9,8.461717534
953.95,8.473892154
954,8.487299915
954.05,8.500362371
954.1,8.510965712
954.15,8.517011861
954.2,8.518034986
954.25,8.516596349
954.3,8.515585855
954.35,8.517722086
954.4,8.52313223
954.45,8.529934244
954.5,8.536193559
954.55,8.540211861
954.6,8.541465564
954.65,8.539795502
954.7,8.535050449
954.75,8.527953886
954.8,8.520890799
954.85,8.516431961
954.9,8.516972044
954.95,8.522147047
955,8.529404244
955.05,8.536130717
955.1,8.540099297
955.15,8.541052472
955.2,8.539359751
955.25,8.535392887
955.3,8.529764052
955.35,8.523553197
955.4,8.517894133
955.45,8.513887174
955.5,8.512088895
955.55,8.512614445
955.6,8.515566215
955.65,8.520839775
955.7,8.527246201
955.75,8.533242318
955.8,8.537290803
955.85,8.53865976
955.9,8.538222587
955.95,8.537042977
956,8.536145172
956.05,8.53588962
956.1,8.536085362
956.15,8.536524709
956.2,8.536794213
956.25,8.537017043
956.3,8.537188371
956.35,8.537279077
956.4,8.537260044
956.45,8.537102156
956.5,8.536776294
956.55,8.535902485
956.6,8.534683985
956.65,8.534406239
956.7,8.536208692
956.75,8.540879802
956.8,8.547266582
956.85,8.553548504
956.9,8.557909906
956.95,8.559415489
957,8.558971685
957.05,8.557716184
957.1,8.556748137
957.15,8.556468794
957.2,8.556672472
957.25,8.55713326
957.3,8.557624311
957.35,8.55791346
957.4,8.557766667
957.45,8.556952183
957.5,8.555645748
957.55,8.55489659
957.6,8.555866789
957.65,8.558307162
957.7,8.560882375
957.75,8.563941293
957.8,8.567245096
957.85,8.570554962
957.9,8.573632072
957.95,8.576237605
958,8.578417438
958.05,8.579605823
958.1,8.578969231
958.15,8.57798042
958.2,8.578036456
958.25,8.579055776
958.3,8.579610727
958.35,8.578224544
958.4,8.573789797
958.45,8.567413878
958.5,8.56102603
958.55,8.556552824
958.6,8.555031566
958.65,8.555497698
958.7,8.556713013
958.75,8.557482216
958.8,8.557481329
958.85,8.55719793
958.9,8.557150536
958.95,8.557715264
959,8.558390801
959.05,8.558341937
959.1,8.55673409
959.15,8.553050944
959.2,8.547510501
959.25,8.540433988
959.3,8.534395847
959.35,8.530127212
959.4,8.525983531
959.45,8.522221635
959.5,8.519098357
959.55,8.516870531
959.6,8.515794988
959.65,8.516351714
959.7,8.521449426
959.75,8.528860883
959.8,8.53505363
959.85,8.536618657
959.9,8.532860674
959.95,8.525730154
960,8.517287427
960.05,8.509418699
960.1,8.502877095
960.15,8.497962376
960.2,8.494972237
960.25,8.493927316
960.3,8.494176558
960.35,8.494969095
960.4,8.495574013
960.45,8.495717165
960.5,8.495580024
960.55,8.495363785
960.6,8.495245209
960.65,8.495237631
960.7,8.495287344
960.75,8.495340487
960.8,8.495360871
960.85,8.495356231
960.9,8.495341013
960.95,8.495331269
961,8.495327856
961.05,8.495326522
961.1,8.495326783
961.15,8.495328154
961.2,8.495330152
961.25,8.495332293
961.3,8.495334311
961.35,8.495335791
961.4,8.495335467
961.45,8.495334379
961.5,8.495333678
961.55,8.495333438
961.6,8.495333347
961.65,8.49533337
961.7,8.495333469
961.75,8.495333611
961.8,8.495333757
961.85,8.495333885
961.9,8.495333948
961.95,8.495333897
962,8.495333846
962.05,8.495333907
962.1,8.495334055
962.15,8.495334124
962.2,8.495333939
962.25,8.495333393
962.3,8.495332853
962.35,8.495332899
962.4,8.495334112
962.45,8.495336409
962.5,8.495337935
962.55,8.495336542
962.6,8.495330253
962.65,8.49532174
962.7,8.49531876
962.75,8.495329326
962.8,8.49535826
962.85,8.495386516
962.9,8.495384242
962.95,8.495321578
963,8.495202216
963.05,8.495122063
963.1,8.495192733
963.15,8.495517425
963.2,8.495960618
963.25,8.496119847
963.3,8.495578567
963.35,8.49408074
963.4,8.492604919
963.45,8.492702518
963.5,8.49592677
963.55,8.502705989
963.6,8.510297054
963.65,8.515401969
963.7,8.514834324
963.75,8.508721487
963.8,8.500982125
963.85,8.495742535
963.9,8.49655272
963.95,8.502401936
964,8.510111013
964.05,8.51648853
964.1,8.519323044
964.15,8.51923723
964.2,8.517363114
964.25,8.514833231
964.3,8.512795954
964.35,8.512418192
964.4,8.514867912
964.45,8.520972974
964.5,8.528791501
964.55,8.535032364
964.6,8.536396711
964.65,8.531317947
964.7,8.52336896
964.75,8.517071369
964.8,8.51682285
964.85,8.522978893
964.9,8.531053472
964.95,8.53627512
965,8.534557927
965.05,8.527562356
965.1,8.519816707
965.15,8.515869372
965.2,8.518546284
965.25,8.525430133
965.3,8.533109549
965.35,8.538235816
965.4,8.539604861
965.45,8.538640972
965.5,8.53692909
965.55,8.536284284
965.6,8.536008355
965.65,8.535841425
965.7,8.535767764
965.75,8.535771643
965.8,8.535837331
965.85,8.535949101
965.9,8.536091222
965.95,8.536247965
966,8.536403601
966.05,8.5365424
966.1,8.536749514
966.15,8.536781481
966.2,8.536682588
966.25,8.536566653
966.3,8.536517687
966.35,8.536524173
966.4,8.536555488
966.45,8.536575716
966.5,8.536580582
966.55,8.536584136
966.6,8.536586515
966.65,8.536587852
966.7,8.536588284
966.75,8.536587945
966.8,8.536586971
966.85,8.536585496
966.9,8.536583657
966.95,8.536581588
967,8.536579425
967.05,8.536577302
967.1,8.536575355
967.15,8.536573719
967.2,8.536571329
967.25,8.536572412
967.3,8.53657434
967.35,8.536573122
967.4,8.536566988
967.45,8.536561668
967.5,8.536564468
967.55,8.536582383
967.6,8.536609185
967.65,8.53662088
967.7,8.536592223
967.75,8.536505295
967.8,8.5364133
967.85,8.536409456
967.9,8.536587419
967.95,8.536955885
968,8.537229157
968.05,8.537057821
968.1,8.536107392
968.15,8.534705356
968.2,8.534089519
968.25,8.535563873
968.3,8.540214776
968.35,8.54694967
968.4,8.553420792
968.45,8.55726535
968.5,8.557149681
968.55,8.555400388
968.6,8.555157462
968.65,8.559490781
968.7,8.568183727
968.75,8.576394325
968.8,8.578932869
968.85,8.577085745
968.9,8.575769974
968.95,8.57414939
969,8.572247606
969.05,8.570088234
969.1,8.567694887
969.15,8.565091177
969.2,8.562300718
969.25,8.55934712
969.3,8.556253997
969.35,8.553044961
969.4,8.549743624
969.45,8.5463736
969.5,8.5429585
969.55,8.539521937
969.6,8.536087523
969.65,8.532678871
969.7,8.529319593
969.75,8.526033302
969.8,8.52284361
969.85,8.519774129
969.9,8.516848473
