Energy (eV),Intensity
930.26,3.227849193
930.27,3.230629266
930.28,3.233671144
930.29,3.236818786
930.3,3.239916149
930.31,3.242807192
930.32,3.245335871
930.33,3.247346146
930.34,3.251432157
930.35,3.256612219
930.36,3.262544855
930.37,3.268909155
930.38,3.27538421
930.39,3.281649112
930.4,3.287382951
930.41,3.29226482
930.42,3.296156194
930.43,3.300802407
930.44,3.306446502
930.45,3.312757159
930.46,3.319403057
930.47,3.326052875
930.48,3.332375293
930.49,3.338038989
930.5,3.342712643
930.51,3.344509168
930.52,3.345406051
930.53,3.346461604
930.54,3.347616583
930.55,3.348811744
930.56,3.349987844
930.57,3.351085639
930.58,3.352045884
930.59,3.352809336
930.6,3.353918567
930.61,3.355322416
930.62,3.356930297
930.63,3.358655231
930.64,3.360410242
930.65,3.362108348
930.66,3.363662573
930.67,3.364985937
930.68,3.366431599
930.69,3.369172738
930.7,3.372502811
930.71,3.376226321
930.72,3.380147768
930.73,3.384071655
930.74,3.387802482
930.75,3.391144751
930.76,3.393902965
930.77,3.39708972
930.78,3.401654154
930.79,3.407026548
930.8,3.412905328
930.81,3.418988919
930.82,3.424975749
930.83,3.430564243
930.84,3.435452828
930.85,3.43933993
930.86,3.442151382
930.87,3.445683767
930.88,3.44972977
930.89,3.454070493
930.9,3.45848704
930.91,3.462760514
930.92,3.466672019
930.93,3.470002659
930.94,3.472484481
930.95,3.474996876
930.96,3.478049216
930.97,3.481462296
930.98,3.485056909
930.99,3.488653848
931,3.492073906
931.01,3.495137878
931.02,3.497666556
931.03,3.499626331
931.04,3.501984832
931.05,3.504760941
931.06,3.507798811
931.07,3.510942595
931.08,3.514036448
931.09,3.516924523
931.1,3.519450974
931.11,3.521459955
931.12,3.523886218
931.13,3.526953455
931.14,3.530466788
931.15,3.534236138
931.16,3.538071424
931.17,3.541782567
931.18,3.545179486
931.19,3.548072103
931.2,3.550554661
931.21,3.553980154
931.22,3.558142086
931.23,3.562796081
931.24,3.567697763
931.25,3.572602757
931.26,3.577266687
931.27,3.581445177
931.28,3.584893851
931.29,3.586955705
931.3,3.58901025
931.31,3.59142869
931.32,3.594075246
931.33,3.596814143
931.34,3.599509603
931.35,3.60202585
931.36,3.604227106
931.37,3.605977595
931.38,3.608743439
931.39,3.612248531
931.4,3.616263557
931.41,3.620571285
931.42,3.624954482
931.43,3.629195915
931.44,3.633078351
931.45,3.636384559
931.46,3.638993262
931.47,3.642037727
931.48,3.645736922
931.49,3.649873625
931.5,3.654230614
931.51,3.658590666
931.52,3.662736558
931.53,3.666451068
931.54,3.669516972
931.55,3.67108928
931.56,3.672418517
931.57,3.673983258
931.58,3.675695654
931.59,3.677467855
931.6,3.679212009
931.61,3.680840267
931.62,3.682264778
931.63,3.683397693
931.64,3.684293284
931.65,3.685419775
931.66,3.686710226
931.67,3.688094813
931.68,3.689503708
931.69,3.690867087
931.7,3.692115123
931.71,3.693177991
931.72,3.694406022
931.73,3.696871256
931.74,3.699866845
931.75,3.703216871
931.76,3.706745414
931.77,3.710276553
931.78,3.71363437
931.79,3.716642943
931.8,3.719126355
931.81,3.722741662
931.82,3.728277639
931.83,3.73479485
931.84,3.741927355
931.85,3.749309213
931.86,3.756574484
931.87,3.763357229
931.88,3.769291507
931.89,3.77401138
931.9,3.777596004
931.91,3.782101567
931.92,3.787263134
931.93,3.79280139
931.94,3.798437024
931.95,3.803890722
931.96,3.80888317
931.97,3.813135056
931.98,3.816038596
931.99,3.818227108
932,3.820886567
932.01,3.823860783
932.02,3.826993566
932.03,3.830128726
932.04,3.833110072
932.05,3.835781415
932.06,3.837986564
932.07,3.839694392
932.08,3.84174814
932.09,3.844166019
932.1,3.846812259
932.11,3.849551088
932.12,3.852246738
932.13,3.854763438
932.14,3.856965419
932.15,3.858716909
932.16,3.859806001
932.17,3.86116948
932.18,3.862731559
932.19,3.864407703
932.2,3.866113374
932.21,3.867764038
932.22,3.869275159
932.23,3.870562201
932.24,3.871864203
932.25,3.874146552
932.26,3.876920232
932.27,3.880022327
932.28,3.883289919
932.29,3.886560094
932.3,3.889669934
932.31,3.892456524
932.32,3.894756948
932.33,3.896941274
932.34,3.899851941
932.35,3.903278839
932.36,3.907029517
932.37,3.910911527
932.38,3.914732418
932.39,3.918299741
932.4,3.921421046
932.41,3.923903883
932.42,3.927360361
932.43,3.931739972
932.44,3.936757621
932.45,3.942141765
932.46,3.947620861
932.47,3.952923366
932.48,3.957777737
932.49,3.961912431
932.5,3.964975954
932.51,3.968018709
932.52,3.971716682
932.53,3.975852649
932.54,3.980209387
932.55,3.984569675
932.56,3.988716289
932.57,3.992432007
932.58,3.995499605
932.59,3.996594587
932.6,3.997005274
932.61,3.997488801
932.62,3.998018018
932.63,3.998565773
932.64,3.999104913
932.65,3.999608288
932.66,4.000048746
932.67,4.000399136
932.68,4.000746105
932.69,4.001184018
932.7,4.001685752
932.71,4.002224153
932.72,4.002772067
932.73,4.003302337
932.74,4.003787811
932.75,4.004201333
932.76,4.004527528
932.77,4.00490781
932.78,4.005370009
932.79,4.005886973
932.8,4.006431552
932.81,4.006976594
932.82,4.007494946
932.83,4.007959458
932.84,4.008342977
932.85,4.009097681
932.86,4.010329495
932.87,4.011779931
932.88,4.013367525
932.89,4.015010809
932.9,4.016628319
932.91,4.018138589
932.92,4.019460153
932.93,4.020511545
932.94,4.021683742
932.95,4.023165745
932.96,4.024863808
932.97,4.026686028
932.98,4.0285405
932.99,4.030335321
933,4.031978586
933.01,4.03337839
933.02,4.035221252
933.03,4.03935307
933.04,4.044375247
933.05,4.049992724
933.06,4.055910441
933.07,4.061833336
933.08,4.067466351
933.09,4.072514423
933.1,4.076682494
933.11,4.08063471
933.12,4.085900454
933.13,4.092101056
933.14,4.098888234
933.15,4.105913708
933.16,4.112829196
933.17,4.119286417
933.18,4.12493709
933.19,4.129432933
933.2,4.133151603
933.21,4.137831419
933.22,4.143193764
933.23,4.148948382
933.24,4.154805021
933.25,4.160473424
933.26,4.16566334
933.27,4.170084512
933.28,4.174262468
933.29,4.180991069
933.3,4.189170062
933.31,4.19831888
933.32,4.207956954
933.33,4.217603717
933.34,4.226778601
933.35,4.235001038
933.36,4.24179046
933.37,4.245978268
933.38,4.250249563
933.39,4.255279364
933.4,4.260785118
933.41,4.266484276
933.42,4.272094286
933.43,4.277332596
933.44,4.281916657
933.45,4.285563916
933.46,4.294095011
933.47,4.304962781
933.48,4.317415898
933.49,4.330780294
933.5,4.344381904
933.51,4.35754666
933.52,4.369600495
933.53,4.379869343
933.54,4.388796939
933.55,4.401434896
933.56,4.416797924
933.57,4.433983276
933.58,4.452088204
933.59,4.470209961
933.6,4.4874458
933.61,4.502892972
933.62,4.515648731
933.63,4.523961495
933.64,4.532834345
933.65,4.543283426
933.66,4.554721744
933.67,4.566562306
933.68,4.578218118
933.69,4.589102188
933.7,4.598627521
933.71,4.606207126
933.72,4.614515025
933.73,4.625019949
933.74,4.637057933
933.75,4.649977322
933.76,4.663126462
933.77,4.675853697
933.78,4.687507374
933.79,4.697435838
933.8,4.706674618
933.81,4.72124859
933.82,4.738966147
933.83,4.758786101
933.84,4.779667267
933.85,4.800568459
933.86,4.82044849
933.87,4.838266175
933.88,4.852980326
933.89,4.866773446
933.9,4.885066485
933.91,4.906610397
933.92,4.930194827
933.93,4.954609422
933.94,4.978643825
933.95,5.001087683
933.96,5.020730641
933.97,5.036362343
933.98,5.0506154
933.99,5.068584493
934,5.089176922
934.01,5.111277877
934.02,5.133772549
934.03,5.155546128
934.04,5.175483805
934.05,5.19247077
934.06,5.209278702
934.07,5.238110743
934.08,5.273163878
934.09,5.312378
934.1,5.353693001
934.11,5.395048775
934.12,5.434385215
934.13,5.469642214
934.14,5.498759664
934.15,5.521996901
934.16,5.550414167
934.17,5.583883144
934.18,5.62052343
934.19,5.658454618
934.2,5.695796304
934.21,5.730668082
934.22,5.761189548
934.23,5.785480297
934.24,5.79822953
934.25,5.814079832
934.26,5.832245236
934.27,5.851742204
934.28,5.871587202
934.29,5.890796692
934.3,5.908387138
934.31,5.923375003
934.32,5.937357048
934.33,5.959521315
934.34,5.986469543
934.35,6.016617842
934.36,6.048382324
934.37,6.0801791
934.38,6.11042428
934.39,6.137533975
934.4,6.159924296
934.41,6.188286812
934.42,6.230295534
934.43,6.279774714
934.44,6.333944193
934.45,6.39002381
934.46,6.445233405
934.47,6.49679282
934.48,6.541921894
934.49,6.577840467
934.5,6.603110601
934.51,6.634787978
934.52,6.671093355
934.53,6.710060988
934.54,6.749725134
934.55,6.788120049
934.56,6.82327999
934.57,6.853239212
934.58,6.878504665
934.59,6.91239302
934.6,6.953598204
934.61,6.999698166
934.62,7.048270851
934.63,7.096894209
934.64,7.143146185
934.65,7.184604728
934.66,7.218847784
934.67,7.251035788
934.68,7.293796531
934.69,7.344163921
934.7,7.399307745
934.71,7.456397791
934.72,7.512603847
934.73,7.565095699
934.74,7.611043137
934.75,7.647615946
934.76,7.663047149
934.77,7.682052935
934.78,7.70383679
934.79,7.727219069
934.8,7.751020123
934.81,7.774060304
934.82,7.795159966
934.83,7.81313946
934.84,7.823785684
934.85,7.826519894
934.86,7.829844511
934.87,7.833564128
934.88,7.837483339
934.89,7.841406737
934.9,7.845138916
934.91,7.848484469
934.92,7.85124799
934.93,7.859773527
934.94,7.874631078
934.95,7.892132362
934.96,7.911293722
934.97,7.931131504
934.98,7.950662053
934.99,7.968901716
935,7.984866837
935.01,7.997573761
935.02,8.04913034
935.03,8.115167288
935.04,8.190856785
935.05,8.272100507
935.06,8.354800132
935.07,8.434857333
935.08,8.508173788
935.09,8.570651172
935.1,8.613744736
935.11,8.646975903
935.12,8.6873864
935.13,8.732600507
935.14,8.780242505
935.15,8.827936674
935.16,8.873307293
935.17,8.913978643
935.18,8.947575004
935.19,8.955871325
935.2,8.952997355
935.21,8.94961147
935.22,8.94590398
935.23,8.942065199
935.24,8.938285438
935.25,8.93475501
935.26,8.931664227
935.27,8.929203402
935.28,8.93608981
935.29,8.945014709
935.3,8.955244471
935.31,8.966225181
935.32,8.977402926
935.33,8.988223791
935.34,8.998133863
935.35,9.006579226
935.36,9.012245889
935.37,9.01611125
935.38,9.020811956
935.39,9.026071634
935.4,9.031613909
935.41,9.037162408
935.42,9.042440756
935.43,9.047172581
935.44,9.051081508
935.45,9.052357524
935.46,9.052618397
935.47,9.052925713
935.48,9.053262223
935.49,9.053610676
935.5,9.053953823
935.51,9.054274413
935.52,9.054555197
935.53,9.054778924
935.54,9.049848765
935.55,9.043492665
935.56,9.03620691
935.57,9.028386036
935.58,9.020424577
935.59,9.012717068
935.6,9.005658044
935.61,8.999642038
935.62,8.995413405
935.63,8.991912761
935.64,8.987655319
935.65,8.982891409
935.66,8.977871361
935.67,8.972845503
935.68,8.968064165
935.69,8.963777677
935.7,8.960236368
935.71,8.954236796
935.72,8.94465982
935.73,8.933376985
935.74,8.921022512
935.75,8.908230623
935.76,8.895635539
935.77,8.883871483
935.78,8.873572676
935.79,8.86537334
935.8,8.849340234
935.81,8.828884723
935.82,8.805436072
935.83,8.780264184
935.84,8.754638961
935.85,8.729830305
935.86,8.707108119
935.87,8.687742303
935.88,8.673817291
935.89,8.661333495
935.9,8.646149964
935.91,8.629159555
935.92,8.611255126
935.93,8.593329535
935.94,8.57627564
935.95,8.560986299
935.96,8.548354371
935.97,8.53966256
935.98,8.53002015
935.99,8.51865971
936,8.506219836
936.01,8.493339125
936.02,8.480656173
936.03,8.468809577
936.04,8.458437932
936.05,8.450179835
936.06,8.439626475
936.07,8.426232445
936.08,8.410877789
936.09,8.394394129
936.1,8.377613085
936.11,8.361366279
936.12,8.346485331
936.13,8.333801862
936.14,8.324429644
936.15,8.315268926
936.16,8.304126454
936.17,8.291657516
936.18,8.278517395
936.19,8.265361379
936.2,8.252844754
936.21,8.241622804
936.22,8.232350816
936.23,8.227806414
936.24,8.224277648
936.25,8.220119976
936.26,8.21556712
936.27,8.2108528
936.28,8.206210737
936.29,8.201874651
936.3,8.198078264
936.31,8.195055296
936.32,8.191426028
936.33,8.186823904
936.34,8.18154789
936.35,8.17588376
936.36,8.170117288
936.37,8.164534249
936.38,8.159420416
936.39,8.155061564
936.4,8.152970928
936.41,8.154278582
936.42,8.155869272
936.43,8.157649433
936.44,8.159525501
936.45,8.161403912
936.46,8.163191099
936.47,8.1647935
936.48,8.166117549
936.49,8.167253188
936.5,8.168697636
936.51,8.17039963
936.52,8.172263486
936.53,8.174193524
936.54,8.176094061
936.55,8.177869416
936.56,8.179423907
936.57,8.180661851
936.58,8.180645905
936.59,8.180591533
936.6,8.180529235
936.61,8.180462378
936.62,8.18039433
936.63,8.180328459
936.64,8.180268131
936.65,8.180216715
936.66,8.18029298
936.67,8.180706943
936.68,8.181210526
936.69,8.181774106
936.7,8.182368064
936.71,8.182962778
936.72,8.183528627
936.73,8.184035991
936.74,8.184455249
936.75,8.185131291
936.76,8.186201219
936.77,8.187461978
936.78,8.18884268
936.79,8.190272441
936.8,8.191680372
936.81,8.192995589
936.82,8.194147205
936.83,8.195064332
936.84,8.196219235
936.85,8.197685436
936.86,8.199366482
936.87,8.201171314
936.88,8.203008869
936.89,8.204788088
936.9,8.20641791
936.91,8.207807275
936.92,8.209409209
936.93,8.212686019
936.94,8.216672435
936.95,8.221133956
936.96,8.225836077
936.97,8.230544295
936.98,8.235024107
936.99,8.23904101
937,8.2423605
937.01,8.244452883
937.02,8.246612432
937.03,8.249157288
937.04,8.25194438
937.05,8.254830639
937.06,8.257672992
937.07,8.26032837
937.08,8.262653701
937.09,8.264505916
937.1,8.260613582
937.11,8.255530087
937.12,8.2497016
937.13,8.24344384
937.14,8.237072525
937.15,8.230903372
937.16,8.225252099
937.17,8.220434425
937.18,8.216583334
937.19,8.211958637
937.2,8.206332139
937.21,8.200034846
937.22,8.193397765
937.23,8.186751902
937.24,8.180428262
937.25,8.174757853
937.26,8.170071681
937.27,8.167719188
937.28,8.165838033
937.29,8.163621177
937.3,8.16119328
937.31,8.158679
937.32,8.156202998
937.33,8.153889933
937.34,8.151864464
937.35,8.150251251
937.36,8.146710835
937.37,8.142179557
937.38,8.136983896
937.39,8.131405324
937.4,8.125725318
937.41,8.120225351
937.42,8.115186899
937.43,8.110891435
937.44,8.107690691
937.45,8.104491785
937.46,8.100599712
937.47,8.096243461
937.48,8.09165202
937.49,8.087054376
937.5,8.082679517
937.51,8.078756431
937.52,8.075514107
937.53,8.073816676
937.54,8.072381471
937.55,8.070690057
937.56,8.068837551
937.57,8.066919072
937.58,8.065029738
937.59,8.063264665
937.6,8.061718972
937.61,8.060487777
937.62,8.058376308
937.63,8.055680989
937.64,8.052590327
937.65,8.049271763
937.66,8.045892741
937.67,8.042620701
937.68,8.039623086
937.69,8.037067338
937.7,8.033484635
937.71,8.024909009
937.72,8.014474448
937.73,8.002794923
937.74,7.990484409
937.75,7.978156879
937.76,7.966426307
937.77,7.955906665
937.78,7.947211927
937.79,7.940119558
937.8,7.931340896
937.81,7.92099444
937.82,7.909662053
937.83,7.897925599
937.84,7.886366944
937.85,7.87556795
937.86,7.866110483
937.87,7.858576407
937.88,7.855521567
937.89,7.851796048
937.9,7.847523729
937.91,7.842936122
937.92,7.838264738
937.93,7.83374109
937.94,7.829596689
937.95,7.826063048
937.96,7.822641557
937.97,7.81687224
937.98,7.809851915
937.99,7.801993693
938,7.793710683
938.01,7.785415998
938.02,7.777522747
938.03,7.770444042
938.04,7.764592993
938.05,7.760120061
938.06,7.754795444
938.07,7.748519605
938.08,7.741645525
938.09,7.734526183
938.1,7.727514557
938.11,7.720963626
938.12,7.71522637
938.13,7.710655768
938.14,7.704385333
938.15,7.696404946
938.16,7.687253215
938.17,7.677426027
938.18,7.66741927
938.19,7.657728831
938.2,7.6488506
938.21,7.641280463
938.22,7.635286314
938.23,7.628247924
938.24,7.619682869
938.25,7.610095199
938.26,7.599988961
938.27,7.589868205
938.28,7.58023698
938.29,7.571599334
938.3,7.564459315
938.31,7.559696894
938.32,7.554553886
938.33,7.548491801
938.34,7.541851612
938.35,7.534974291
938.36,7.528200809
938.37,7.521872138
938.38,7.51632925
938.39,7.511913116
938.4,7.507818144
938.41,7.502650752
938.42,7.496724601
938.43,7.490360831
938.44,7.483880577
938.45,7.477604978
938.46,7.471855169
938.47,7.46695229
938.48,7.463481874
938.49,7.46056989
938.5,7.457026087
938.51,7.45305903
938.52,7.448877281
938.53,7.444689405
938.54,7.440703966
938.55,7.437129528
938.56,7.434174656
938.57,7.43097172
938.58,7.426444998
938.59,7.421109039
938.6,7.415263999
938.61,7.409210035
938.62,7.403247301
938.63,7.397675954
938.64,7.392796149
938.65,7.388908044
938.66,7.385209423
938.67,7.380538747
938.68,7.375182012
938.69,7.369429509
938.7,7.363571528
938.71,7.357898362
938.72,7.352700301
938.73,7.348267637
938.74,7.343500169
938.75,7.334342444
938.76,7.323197001
938.77,7.31071986
938.78,7.297567043
938.79,7.284394568
938.8,7.271858459
938.81,7.260614734
938.82,7.251319415
938.83,7.244306175
938.84,7.236030614
938.85,7.226275169
938.86,7.215588619
938.87,7.204519742
938.88,7.193617318
938.89,7.183430126
938.9,7.174506945
938.91,7.167396553
938.92,7.164376011
938.93,7.160691179
938.94,7.156464796
938.95,7.151925937
938.96,7.147303675
938.97,7.142827085
938.98,7.138725243
938.99,7.135227222
939,7.132327391
939.01,7.128553982
939.02,7.123961286
939.03,7.118819648
939.04,7.113399415
939.05,7.107970931
939.06,7.102804544
939.07,7.098170599
939.08,7.094339442
939.09,7.091207061
939.1,7.087324987
939.11,7.082748481
939.12,7.077735019
939.13,7.072542076
939.14,7.067427128
939.15,7.062647652
939.16,7.058461122
939.17,7.055125014
939.18,7.0500758
939.19,7.043632664
939.2,7.036242545
939.21,7.02830597
939.22,7.020223464
939.23,7.012395552
939.24,7.005222762
939.25,6.999105618
939.26,6.994828019
939.27,6.991417585
939.28,6.987266453
939.29,6.982618992
939.3,6.977719569
939.31,6.972812553
939.32,6.968142311
939.33,6.963953212
939.34,6.960489623
939.35,6.956467334
939.36,6.95063367
939.37,6.943756093
939.38,6.93622156
939.39,6.928417024
